X,Y,Z,total_time(sec)
2.66994047164917,0.8697490692138672,0.3904555141925812,300.0
3.1137537956237793,0.6724405288696289,0.24644577503204346,
3.305168867111206,0.3209209442138672,-0.0033938074484467506,
2.9686930179595947,-0.0048274993896484375,0.2892700433731079,
2.467521905899048,-0.2213764190673828,0.11228343844413757,
1.9771579504013062,-0.7480430603027344,0.3333433270454407,
1.406999111175537,-1.1469955444335938,1.1107995510101318,
0.8999315500259399,-1.0700035095214844,1.733108639717102,
0.7469215393066406,-0.8729686737060547,2.03649640083313,
1.0614752769470215,-0.5066843032836914,1.6736516952514648,
1.3282625675201416,-0.0763845443725586,1.3957257270812988,
1.4288556575775146,0.11911392211914062,1.101320505142212,
1.5593502521514893,0.1757068634033203,0.6088517904281616,
1.733094334602356,-0.02848529815673828,0.3330707252025604,
1.7205382585525513,-0.20856761932373047,0.3254963755607605,
1.6870392560958862,-0.35742855072021484,0.4441635012626648,
1.654789686203003,-0.4101552963256836,0.5994896292686462,
1.552396535873413,-0.5052328109741211,0.7589550614356995,
1.4825541973114014,-0.5586910247802734,0.7907547950744629,
1.479581594467163,-0.4458303451538086,0.60393887758255,
1.4065860509872437,-0.2823505401611328,0.3821621537208557,
1.1849989891052246,-0.2842245101928711,0.16264942288398743,
0.9574213027954102,-0.37509727478027344,0.10355448722839355,
1.2002516984939575,-0.9454469680786133,0.30235713720321655,
0.4574611186981201,-0.2883338928222656,0.39521491527557373,
0.3102233409881592,-0.06392192840576172,0.8109018206596375,
0.30667006969451904,-0.003143310546875,0.8848934769630432,
0.38092613220214844,0.0816946029663086,0.9032224416732788,
0.2870790958404541,0.08324050903320312,0.8834782838821411,
0.16652333736419678,0.11626243591308594,0.9779871106147766,
0.10424280166625977,0.0657033920288086,1.193642258644104,
0.273745059967041,-0.04423236846923828,1.4908661842346191,
0.5438805818557739,-0.3476552963256836,1.8489329814910889,
0.7405260801315308,-0.21040916442871094,1.725459337234497,
1.082146167755127,-0.25978660583496094,1.5856728553771973,
1.1986531019210815,-0.3829069137573242,1.2388900518417358,
1.0097880363464355,-0.44567394256591797,1.0901516675949097,
0.8143292665481567,-0.44159603118896484,1.1888030767440796,
0.8138998746871948,-0.37311744689941406,1.6162155866622925,
1.1287473440170288,-0.5438547134399414,2.0392022132873535,
1.1749236583709717,-0.2970914840698242,2.182279586791992,
1.373038411140442,-0.03228473663330078,2.489780902862549,
1.599412202835083,0.060791015625,2.5489258766174316,
1.951889991760254,0.3602724075317383,2.4103360176086426,
2.15740704536438,0.7459554672241211,2.175795793533325,
2.0264244079589844,1.8637466430664062,1.9486055374145508,
1.8962502479553223,3.050154685974121,2.0613017082214355,
1.6637176275253296,3.8313369750976562,2.338395595550537,
1.4958380460739136,4.047466278076172,2.936985731124878,
2.0517210960388184,3.3153696060180664,3.6633145809173584,
3.1971840858459473,2.738215446472168,3.9087607860565186,
4.224040985107422,3.157794952392578,3.2061386108398438,
5.0158538818359375,4.352557182312012,1.9329267740249634,
6.134038925170898,4.67462158203125,0.3738279342651367,
6.671023368835449,3.8888092041015625,-0.928492546081543,
6.152024269104004,2.9070138931274414,-1.0285212993621826,
5.004456520080566,2.9898500442504883,-0.8459190130233765,
3.625614881515503,3.3546934127807617,-0.39414000511169434,
2.409111976623535,3.167696952819824,0.11859071254730225,
