X,Y,Z,total_time(sec)
5.672402381896973,-4.3191914558410645,-4.705389976501465,
5.461209774017334,-2.3992815017700195,-6.48098087310791,
2.6594908237457275,0.16730308532714844,-9.466525077819824,
0.988062858581543,2.035853385925293,-8.97916030883789,
0.9522256255149841,3.0923757553100586,-6.933058738708496,
2.2608180046081543,2.9259843826293945,-4.276694297790527,
3.2944388389587402,1.860504150390625,-0.40820205211639404,
3.6960575580596924,0.5793399810791016,1.174142837524414,
1.7121188640594482,-0.2532796859741211,1.63671875,
0.42126989364624023,-1.9352779388427734,1.9559612274169922,
-0.3722144067287445,-3.452566623687744,2.1380395889282227,
-1.660360336303711,-3.9840989112854004,1.5158964395523071,
-2.6520652770996094,-3.3837523460388184,1.3071463108062744,
-2.4315056800842285,-3.0200085639953613,1.4943616390228271,
-2.3692030906677246,-2.1287665367126465,-0.1674019694328308,
-1.2530077695846558,-1.7070894241333008,-2.3221004009246826,
-0.5102245211601257,-1.6238985061645508,-2.584867000579834,
0.35453736782073975,-1.6849126815795898,-0.4002343416213989,
0.9928334951400757,-1.848010540008545,1.3541369438171387,
1.2882074117660522,-1.8520755767822266,2.2392451763153076,
1.350663661956787,-1.6247425079345703,2.9363009929656982,
1.2662400007247925,-1.5941925048828125,3.0731048583984375,
1.7239251136779785,-1.652547836303711,2.419074058532715,
2.268960952758789,-1.7960443496704102,2.0151071548461914,
2.731978416442871,-1.7873883247375488,1.7106908559799194,
2.87384033203125,-1.7979846000671387,1.0656073093414307,
2.9352850914001465,-1.6938834190368652,0.1741563081741333,
2.687594175338745,-1.3338737487792969,-0.4628556966781616,
2.0669302940368652,-0.573918342590332,-0.6381709575653076,
1.2952542304992676,0.30423927307128906,-0.025705814361572266,
0.4007551670074463,1.77752685546875,1.3384251594543457,
-0.3111928701400757,3.067511558532715,2.7208919525146484,
0.011176787316799164,4.138339996337891,3.5571131706237793,
1.4239853620529175,4.7516679763793945,2.9347009658813477,
2.530230760574341,4.714255332946777,1.4722647666931152,
3.5644662380218506,4.427494049072266,0.9666283130645752,
3.592822313308716,4.832337379455566,1.688680648803711,
3.7109601497650146,4.897570610046387,3.1793928146362305,
4.1523542404174805,4.562972068786621,3.428269386291504,
4.151932239532471,5.049099922180176,3.5609211921691895,
4.917773723602295,5.527570724487305,3.9910974502563477,
5.601865768432617,5.302463531494141,4.182741165161133,
5.626335144042969,4.952187538146973,3.6169846057891846,
5.179660320281982,4.71688175201416,2.080615997314453,
3.874101400375366,4.553140640258789,0.6395186185836792,
3.3060550689697266,3.5276622772216797,-0.526900053024292,
1.7595674991607666,2.4327735900878906,-1.3126708269119263,
-0.5702138543128967,2.1652660369873047,-0.5594263076782227,
-3.2262206077575684,1.369339942932129,-0.28248167037963867,
-3.9954590797424316,2.379873275756836,-0.295711874961853,
-3.3177428245544434,3.6534042358398438,-0.8549818992614746,
-2.0878710746765137,5.142604827880859,-1.1569324731826782,
-0.8325613737106323,5.888879776000977,-0.38218986988067627,
-1.732537031173706,5.330483436584473,-0.3301284611225128,
-1.635401964187622,4.19669246673584,0.27253711223602295,
-1.5172889232635498,2.8614721298217773,1.1349339485168457,
-0.9127011895179749,1.4768152236938477,2.426725149154663,
-0.44624051451683044,0.9850893020629883,3.4144370555877686,
0.5890256762504578,0.47439098358154297,1.7920894622802734,
0.26376765966415405,1.3587045669555664,-1.672217607498169,
0.7179535627365112,1.1106157302856445,-6.230785369873047,
1.9040800333023071,-0.32602405548095703,-7.580454349517822,
1.6837389469146729,-1.261993408203125,-6.3446784019470215,
1.5836596488952637,-2.8641929626464844,-4.568030834197998,
0.581026554107666,-2.858311653137207,-4.396682262420654,
-0.11055777966976166,-2.885591506958008,-4.81110143661499,
-0.5851504802703857,-3.1286463737487793,-4.990501403808594,
-1.0111290216445923,-3.4860076904296875,-5.422753810882568,
-1.412304401397705,-3.6084280014038086,-5.691226005554199,
-1.6255769729614258,-3.660945415496826,-5.42019510269165,
-1.9856055974960327,-3.6680216789245605,-4.319335460662842,
-2.665825366973877,-3.3535079956054688,-3.525040626525879,
-2.5485386848449707,-3.3217835426330566,-2.786506414413452,
-2.634549379348755,-4.245193004608154,-1.84291410446167,
-2.3762383460998535,-4.525952339172363,-1.6231954097747803,
-2.2236430644989014,-5.136698246002197,-1.8607778549194336,
-2.079829216003418,-6.067278861999512,-2.5261693000793457,
-1.9531488418579102,-6.532204627990723,-3.0236563682556152,
-1.5648458003997803,-6.825625419616699,-3.3081536293029785,
-1.396052598953247,-6.994466781616211,-2.8508336544036865,
-1.476330041885376,-7.100272178649902,-1.6652467250823975,
-1.4622173309326172,-7.190186500549316,-0.01605224609375,
-1.3607962131500244,-6.856470108032227,1.255828857421875,
-1.4167941808700562,-5.9041876792907715,2.5525364875793457,
-0.9753220081329346,-4.123022079467773,4.670337200164795,
-0.010467469692230225,-0.8578448295593262,7.296624660491943,
1.5361409187316895,4.2646026611328125,7.957404136657715,
3.3450753688812256,9.579954147338867,6.837284088134766,
2.3492696285247803,11.941669464111328,7.757266044616699,
0.06485168635845184,11.483853340148926,10.27359676361084,
-0.49753883481025696,6.778992652893066,8.532727241516113,
-0.23379817605018616,1.9507598876953125,6.311309814453125,
-0.1134185791015625,-1.2730021476745605,4.216285705566406,
-0.6608038544654846,-1.889777660369873,2.837580680847168,
-2.284976005554199,-0.4913311004638672,1.327718734741211,
-4.412850856781006,3.350407600402832,0.10184812545776367,
-5.692461013793945,8.578253746032715,-1.8245635032653809,
-6.793334007263184,13.938607215881348,-2.8780977725982666,
-7.646410942077637,13.535615921020508,-3.880506992340088,
-7.052242279052734,5.593751907348633,-4.0562825202941895,
-3.7806215286254883,-3.287734031677246,-1.7408945560455322,
-2.812433958053589,-7.091081142425537,-3.007345199584961,
-3.50994873046875,-8.322456359863281,-5.568861961364746,
-3.598099946975708,-8.364352226257324,-5.462307453155518,
1.1636888980865479,-4.612333297729492,-4.455424785614014,
4.884232521057129,-1.5454111099243164,-4.6465582847595215,
5.662820816040039,0.76898193359375,-5.416600227355957,
4.823230266571045,1.8982982635498047,-7.257111549377441,
2.3750784397125244,2.8658485412597656,-7.2736663818359375,
0.3275884985923767,3.823719024658203,-6.508633136749268,
0.7246149182319641,3.708498001098633,-4.961690902709961,
2.3204457759857178,2.2454652786254883,-2.5788159370422363,
2.672496795654297,1.0810728073120117,-0.1646791696548462,
1.633899211883545,-0.11768627166748047,1.7234935760498047,
0.4021493196487427,-0.9997797012329102,1.4429162740707397,
-0.509236752986908,-1.6466550827026367,0.7040910720825195,
-0.8281177282333374,-2.5235300064086914,0.26312553882598877,
-0.8385835886001587,-2.7092366218566895,-0.25384676456451416,
-0.8060954809188843,-2.5431065559387207,-1.5435776710510254,
-0.3834725320339203,-2.4030256271362305,-2.4188709259033203,
0.30512118339538574,-2.5126795768737793,-1.3193016052246094,
0.4740111231803894,-2.7851486206054688,-0.16990220546722412,
1.3507912158966064,-2.6053085327148438,0.412641316652298,
1.382786512374878,-2.055647850036621,0.702014684677124,
1.4779695272445679,-1.6717023849487305,1.3043618202209473,
1.449772834777832,-1.6650323867797852,1.4933634996414185,
1.5101675987243652,-1.0239133834838867,2.5260539054870605,
1.250795841217041,-1.0990829467773438,2.3868889808654785,
0.8395047187805176,-1.2686090469360352,1.8310203552246094,
0.5322389602661133,-1.4785966873168945,1.1399012804031372,
0.2928473949432373,-1.7623443603515625,0.4296969771385193,
0.5127551555633545,-1.950937271118164,0.5430305004119873,
0.9708212614059448,-2.2884082794189453,1.339133620262146,
1.4823501110076904,-2.3327226638793945,2.3274524211883545,
1.7178699970245361,-2.0797576904296875,2.9459688663482666,
1.9135942459106445,-1.7826781272888184,2.776805877685547,
1.6129177808761597,-1.4615440368652344,2.022481918334961,
1.4608101844787598,-1.2963142395019531,1.3209271430969238,
1.2096638679504395,-1.2452201843261719,0.9326203465461731,
1.0559985637664795,-1.015742301940918,0.9436381459236145,
0.8812432289123535,-0.45487403869628906,1.3254153728485107,
0.931154727935791,0.24112224578857422,1.707032322883606,
1.0941340923309326,1.2628393173217773,1.696738600730896,
0.6874375343322754,2.899209976196289,1.6872828006744385,
0.6446113586425781,3.6741514205932617,2.522559642791748,
1.7775719165802002,3.233382225036621,3.3906917572021484,
3.5624163150787354,2.994016647338867,3.090506076812744,
4.744693756103516,3.0091257095336914,3.1590843200683594,
5.261094570159912,3.185704231262207,4.001272201538086,
5.9158101081848145,3.346101760864258,4.055663108825684,
6.4020843505859375,3.1728076934814453,3.2475528717041016,
6.293376445770264,3.6629533767700195,2.562793493270874,
6.7953267097473145,4.152582168579102,1.9783217906951904,
6.584387302398682,4.190576553344727,1.311622142791748,
5.857156276702881,3.837108612060547,0.38573896884918213,
5.816612243652344,3.5111818313598633,-0.6664283275604248,
4.393721580505371,3.710725784301758,-0.25319647789001465,
0.9301202893257141,3.8008527755737305,0.5246609449386597,
-1.316942811012268,4.351591110229492,0.6897135376930237,
-3.2957937717437744,3.792776107788086,-0.4525081515312195,
-4.5157246589660645,4.515089988708496,-0.7660133838653564,
-5.284983158111572,5.3718366622924805,-1.8096987009048462,
-5.025493144989014,6.812824249267578,-2.7256505489349365,
-5.084107875823975,6.822567939758301,-3.063734769821167,
-3.7076685428619385,8.088351249694824,-0.5516338348388672,
-3.5918734073638916,6.696398735046387,1.492096185684204,
-3.2442216873168945,5.177738189697266,2.3152847290039062,
-1.7940763235092163,3.486607551574707,3.5708916187286377,
-0.41809025406837463,2.506960868835449,4.657641410827637,
0.7378007173538208,2.050112724304199,2.710238218307495,
-0.051542192697525024,1.4312667846679688,-3.3171932697296143,
1.1918761730194092,2.1014013290405273,-7.286071300506592,
3.2325756549835205,0.7561931610107422,-8.174503326416016,
3.3760344982147217,-0.9397306442260742,-4.510271072387695,
3.3823907375335693,-3.2327685356140137,-1.608781099319458,
2.2803709506988525,-4.903694152832031,-2.5125579833984375,
0.7383363246917725,-5.379880905151367,-4.651412487030029,
-0.013308465480804443,-6.1628618240356445,-5.829857349395752,
-0.486162930727005,-6.535665512084961,-6.412003040313721,
-1.2238428592681885,-6.711327075958252,-6.396503448486328,
-1.9278717041015625,-6.493476867675781,-5.3682708740234375,
-2.3277344703674316,-6.015892028808594,-4.337799072265625,
-2.684412956237793,-5.265947341918945,-3.1359615325927734,
-2.765735387802124,-4.402502059936523,-2.681340456008911,
-2.50380277633667,-4.005051136016846,-2.5641262531280518,
-2.462106943130493,-4.33378267288208,-2.455739736557007,
-2.9050486087799072,-4.763257026672363,-2.435291051864624,
-2.6838629245758057,-5.365557670593262,-2.402505874633789,
-2.3276615142822266,-6.116062164306641,-2.001828908920288,
-2.220828056335449,-6.723642826080322,-1.5130047798156738,
-2.3169212341308594,-6.953286647796631,-1.1677958965301514,
-2.3756580352783203,-7.030370712280273,-0.8701817989349365,
-2.1058993339538574,-6.89827823638916,-0.3856010437011719,
-1.8652527332305908,-6.553403854370117,0.27808189392089844,
-1.819615125656128,-5.662152290344238,1.4532184600830078,
-1.7383639812469482,-4.0538554191589355,2.2036828994750977,
-0.6217658519744873,-1.4637579917907715,3.8722310066223145,
2.9850759506225586,4.965638160705566,5.661804676055908,
5.073660373687744,13.11305046081543,7.80623722076416,
1.708418846130371,19.242992401123047,9.558826446533203,
1.7935497760772705,19.247669219970703,9.528751373291016,
-0.30434083938598633,10.419002532958984,10.663500785827637,
1.7096703052520752,0.8245868682861328,6.527400970458984,
1.5658116340637207,-5.9173479080200195,4.35911226272583,
0.3012959957122803,-10.732674598693848,3.0651988983154297,
0.3822942078113556,-12.901866912841797,1.2309207916259766,
0.006768643856048584,-11.523261070251465,-0.03815960884094238,
-1.900684118270874,-6.904829502105713,-0.16389966011047363,
-3.1788172721862793,-0.8273630142211914,-0.2562878131866455,
-3.82600998878479,5.429908752441406,-1.1601057052612305,
-6.833532810211182,12.859853744506836,-2.7469191551208496,
-7.49610710144043,19.002662658691406,-3.467515707015991,
-6.0309882164001465,23.148990631103516,-3.3527512550354004,
-3.6944222450256348,15.142657279968262,-4.283989906311035,
-2.08493709564209,3.1769628524780273,-10.733165740966797,
-2.892392635345459,-4.7160964012146,-9.040367126464844,
-3.582803249359131,-8.039518356323242,-2.5248470306396484,
-2.3392302989959717,-8.277643203735352,1.5805995464324951,
1.8064424991607666,-5.329363822937012,1.7462432384490967,
5.237184047698975,-3.156026840209961,-1.1987767219543457,
4.591916084289551,-1.0642261505126953,-6.606389999389648,
1.1647799015045166,1.7107887268066406,-10.392782211303711,
-0.35105961561203003,4.061841011047363,-11.234107971191406,
0.8978287577629089,4.68673038482666,-9.172649383544922,
1.8610029220581055,4.418163299560547,-5.911214828491211,
2.2482452392578125,3.69083309173584,-2.3824269771575928,
1.1178326606750488,1.927743911743164,1.1913092136383057,
-0.10574918985366821,0.5131616592407227,3.5598745346069336,
-1.2143367528915405,-1.9300041198730469,3.4071035385131836,
-2.1264383792877197,-3.728238105773926,1.6081180572509766,
-2.3969578742980957,-5.028004169464111,0.4226591885089874,
-2.7061586380004883,-5.437613010406494,0.07982589304447174,
-2.8029255867004395,-5.123996257781982,-0.267538458108902,
-2.8537354469299316,-3.8446083068847656,-1.785895586013794,
-1.1733375787734985,-2.426795482635498,-3.1816768646240234,
0.4961205720901489,-1.6315422058105469,-1.8249831199645996,
1.6609020233154297,-0.7690296173095703,1.3259947299957275,
2.2227792739868164,-0.2600374221801758,2.5241966247558594,
2.985461950302124,-0.6233234405517578,2.4728527069091797,
3.3156325817108154,-0.9927196502685547,2.443943500518799,
3.5995032787323,-1.610158920288086,1.5327526330947876,
3.6503729820251465,-2.3628644943237305,1.0419807434082031,
3.6779820919036865,-2.902451515197754,1.5661513805389404,
4.085478782653809,-3.1287240982055664,2.0800113677978516,
4.185398578643799,-2.9136199951171875,2.1402182579040527,
4.1578497886657715,-2.3754825592041016,2.0499589443206787,
4.022843360900879,-2.0042076110839844,1.8348978757858276,
3.602977752685547,-1.3300371170043945,1.278933048248291,
2.774306058883667,-0.15405559539794922,0.5872238874435425,
2.0698351860046387,0.6694135665893555,0.9768096208572388,
0.6443687677383423,1.7696304321289062,1.5459349155426025,
-0.24799379706382751,2.723440170288086,1.7005586624145508,
0.13721556961536407,3.3498992919921875,1.7163007259368896,
1.040281891822815,2.892214775085449,1.4916892051696777,
1.5070490837097168,2.4220685958862305,1.5540612936019897,
1.7912317514419556,2.802788734436035,2.0494956970214844,
1.846283197402954,2.815601348876953,2.0901918411254883,
2.8620946407318115,4.050994873046875,4.025314807891846,
3.85882306098938,3.5683298110961914,3.622819662094116,
4.052191257476807,3.4327945709228516,3.684870481491089,
4.914788246154785,4.108064651489258,4.246115684509277,
5.7342143058776855,4.695937156677246,4.4985761642456055,
5.7637410163879395,4.671093940734863,4.410106182098389,
5.398854732513428,5.6912689208984375,2.141937255859375,
5.569765567779541,5.615984916687012,0.49373388290405273,
4.648890018463135,4.951391220092773,-0.6092445850372314,
3.024765968322754,3.9404563903808594,-0.4963465929031372,
0.2628704011440277,3.6905221939086914,0.21079659461975098,
-2.201040506362915,3.9922046661376953,0.8946468830108643,
-3.154745101928711,2.7046213150024414,-1.1824041604995728,
-2.160365581512451,3.1669836044311523,-3.784501075744629,
-1.7211151123046875,4.485152244567871,-3.605409622192383,
-1.3747353553771973,5.58160400390625,-1.0888481140136719,
-1.1323055028915405,5.412872314453125,1.2585210800170898,
-1.2390263080596924,4.25889778137207,3.5898218154907227,
-1.0757675170898438,3.0730905532836914,4.227356910705566,
-0.13630911707878113,1.9822683334350586,4.322349548339844,
0.37466514110565186,1.4097185134887695,3.8388671875,
0.6812765002250671,0.7179098129272461,2.0436363220214844,
-0.7917917966842651,1.4848747253417969,-2.635047435760498,
-0.32462185621261597,1.6527538299560547,-6.235823631286621,
0.315628319978714,0.3715972900390625,-6.123709678649902,
0.5750397443771362,-1.1670770645141602,-4.563867568969727,
1.2284903526306152,-2.316619396209717,-3.624790906906128,
1.2298392057418823,-3.2452383041381836,-3.512840747833252,
0.6584553122520447,-4.093371868133545,-4.77882194519043,
-0.7421958446502686,-4.650804042816162,-6.290494441986084,
-0.5339636206626892,-5.829059600830078,-6.650297164916992,
-0.991524875164032,-6.425398826599121,-6.1509552001953125,
-1.6774922609329224,-5.698634624481201,-5.416510105133057,
-1.6255468130111694,-5.113460540771484,-3.4460034370422363,
-1.955329418182373,-3.892449378967285,-2.75978422164917,
-2.205923557281494,-3.1828198432922363,-1.8781259059906006,
-2.1121208667755127,-3.5445809364318848,-1.2655768394470215,
-2.3261301517486572,-3.9261770248413086,-1.3016180992126465,
-2.6783406734466553,-4.535227298736572,-1.8099725246429443,
-2.6590049266815186,-5.502325057983398,-1.953660249710083,
-2.63686466217041,-6.333017349243164,-1.651320457458496,
-2.661310911178589,-6.359433174133301,-1.6012969017028809,
-2.896359443664551,-7.567561149597168,-0.6051504611968994,
-2.9288899898529053,-7.8795342445373535,0.07861661911010742,
-2.629896402359009,-7.3253374099731445,0.9242596626281738,
-2.472625255584717,-6.2524189949035645,2.0355710983276367,
-1.5837533473968506,-4.578819751739502,3.223743200302124,
0.9433472156524658,-1.1161975860595703,6.499124526977539,
3.6939966678619385,5.40087890625,8.367961883544922,
5.290055274963379,13.882277488708496,9.316963195800781,
1.9040226936340332,18.329097747802734,10.209046363830566,
-1.1560816764831543,15.855559349060059,12.337732315063477,
0.13965506851673126,6.664525032043457,9.29443645477295,
1.2489763498306274,-0.791041374206543,6.947464466094971,
0.8475451469421387,-6.165754318237305,3.866251230239868,
0.6640549898147583,-10.37766170501709,-1.1303462982177734,
-1.0981438159942627,-10.728549003601074,-2.5662198066711426,
-2.2543458938598633,-8.016776084899902,-0.3068053722381592,
-2.59372615814209,-1.6545543670654297,0.26260852813720703,
-6.335994720458984,4.866585731506348,-3.35579514503479,
-9.698802947998047,11.422834396362305,-4.09700345993042,
-8.974444389343262,17.3638916015625,-4.571615219116211,
-5.105294704437256,19.338714599609375,-4.0828022956848145,
-1.4264720678329468,10.08923053741455,-3.063108444213867,
-0.850947380065918,0.6468915939331055,-6.681828498840332,
-0.97254478931427,-4.76764440536499,-6.634598255157471,
-1.417089581489563,-6.755791664123535,-1.1493232250213623,
0.9534727334976196,-5.827863693237305,1.8702239990234375,
5.203808784484863,-3.230553150177002,0.32734012603759766,
5.443861484527588,-1.6494054794311523,-3.903681993484497,
3.8668770790100098,-0.08721351623535156,-7.430318832397461,
1.261936068534851,1.8398866653442383,-9.754207611083984,
1.2289892435073853,2.2862119674682617,-8.756377220153809,
2.4513285160064697,2.11383056640625,-6.546710968017578,
2.5685884952545166,2.2067127227783203,-3.810662269592285,
2.1024303436279297,1.676344871520996,-0.7889238595962524,
1.01266610622406,0.4062232971191406,1.753765344619751,
0.21017903089523315,-0.7664909362792969,3.8222908973693848,
-0.3379741609096527,-2.4313111305236816,4.623046398162842,
-1.1087952852249146,-3.8952064514160156,2.7914316654205322,
-1.727808952331543,-4.492519378662109,0.8796980381011963,
-2.1723008155822754,-4.283961296081543,-0.11782609671354294,
-1.792721152305603,-4.064516544342041,-0.8411245346069336,
-1.710307002067566,-3.1973319053649902,-0.9996893405914307,
-0.9468045234680176,-1.970560073852539,-1.7801357507705688,
0.07530581951141357,-1.5903291702270508,-1.145708680152893,
1.0289525985717773,-1.1371192932128906,0.5106349587440491,
1.8565341234207153,-0.8846359252929688,2.396879196166992,
2.3524420261383057,-1.0364971160888672,2.428919792175293,
2.491055488586426,-1.234776496887207,1.9709373712539673,
2.595153331756592,-1.604121208190918,1.4511030912399292,
2.3626632690429688,-1.720292091369629,1.470954179763794,
2.181629180908203,-1.649911880493164,1.8789771795272827,
2.272300958633423,-1.6864891052246094,1.9099528789520264,
2.4157423973083496,-1.7234854698181152,1.9341886043548584,
2.6070220470428467,-1.5521697998046875,1.9791511297225952,
2.4880409240722656,-1.550445556640625,1.6237417459487915,
2.470740795135498,-1.0208816528320312,0.9205150604248047,
2.348207950592041,-0.051178932189941406,0.45026838779449463,
1.7305713891983032,1.3978748321533203,0.4534585475921631,
0.7770998477935791,2.9643335342407227,1.4708795547485352,
0.36908766627311707,4.1480865478515625,2.568072557449341,
0.6924713253974915,4.499913215637207,2.932485342025757,
1.915757656097412,3.640681266784668,2.808624505996704,
2.334434986114502,3.0589494705200195,2.4925708770751953,
2.5777719020843506,2.928743362426758,2.4001471996307373,
3.026500701904297,3.469043731689453,3.1597042083740234,
3.671433687210083,3.8443565368652344,3.8975882530212402,
3.7964212894439697,3.7637710571289062,4.611212253570557,
4.318324565887451,4.213831901550293,5.05303955078125,
5.813016414642334,4.565010070800781,4.704562187194824,
6.291470050811768,4.569745063781738,3.5016255378723145,
5.701355934143066,4.373666763305664,2.247171640396118,
5.221169948577881,3.9071645736694336,0.721737265586853,
5.133971214294434,3.517566680908203,-0.9988036155700684,
4.070384979248047,2.493069648742676,-1.0474483966827393,
1.157942295074463,2.074294090270996,-0.9037480354309082,
-1.1930420398712158,2.3702573776245117,-0.6101459264755249,
-2.4203274250030518,2.9668970108032227,-0.6131084561347961,
-2.3353800773620605,3.134187698364258,-2.9531757831573486,
-1.9439364671707153,4.1955671310424805,-3.189783811569214,
-1.3496588468551636,5.46400260925293,-1.2874929904937744,
-2.127074718475342,5.94174861907959,0.4493512213230133,
-2.2627112865448,5.283646583557129,1.7561252117156982,
-2.3961338996887207,4.310955047607422,2.4262537956237793,
-1.9690252542495728,3.253401756286621,3.924085855484009,
-1.05165433883667,2.1925430297851562,4.868746280670166,
-0.6350178122520447,1.5104007720947266,3.082547903060913,
-1.405916452407837,1.7713747024536133,-0.6950124502182007,
-1.4801015853881836,2.1480817794799805,-5.751107215881348,
-0.16031652688980103,1.400456428527832,-7.869994163513184,
0.7124062776565552,-0.5873546600341797,-7.001748085021973,
1.5133522748947144,-2.0911664962768555,-4.0868730545043945,
1.8534486293792725,-3.2323098182678223,-2.6812832355499268,
1.4366486072540283,-3.587353229522705,-2.95843505859375,
0.7111598253250122,-4.271967887878418,-4.427190780639648,
0.8050702214241028,-5.47318172454834,-6.062160015106201,
-0.1735951006412506,-6.158203125,-6.063494682312012,
-0.15811404585838318,-6.091082572937012,-6.212685585021973,
-1.8349226713180542,-5.837679862976074,-4.354358673095703,
-2.0982391834259033,-5.284384727478027,-2.6903958320617676,
-2.017014503479004,-5.017404079437256,-1.5047650337219238,
-2.2857391834259033,-4.872681140899658,-0.9817075729370117,
-2.25938081741333,-5.077242851257324,-1.174917459487915,
-2.2324159145355225,-5.705083847045898,-1.248774528503418,
-2.47745680809021,-6.341479301452637,-1.2863197326660156,
-2.6137237548828125,-6.899031162261963,-1.0501163005828857,
-2.6597723960876465,-7.372138023376465,-0.6340126991271973,
-2.6740000247955322,-7.650877952575684,-0.17218780517578125,
-2.6894943714141846,-7.446220397949219,0.5262351036071777,
-2.357564687728882,-6.975104331970215,1.1807942390441895,
-1.8807637691497803,-5.794380187988281,2.012998580932617,
-1.2581959962844849,-4.21839714050293,2.8986973762512207,
-0.46469181776046753,-1.2714972496032715,4.960884094238281,
2.0721683502197266,5.632684707641602,6.0875654220581055,
3.757232904434204,14.358750343322754,7.176300048828125,
0.8699260354042053,20.77644920349121,9.26824951171875,
-1.253244400024414,17.138547897338867,12.26123332977295,
1.1648427248001099,7.771364212036133,9.581549644470215,
2.753448963165283,-1.5575995445251465,6.845479965209961,
1.5145183801651,-7.487543106079102,4.201562404632568,
0.4750842750072479,-11.362521171569824,1.443533182144165,
-0.7450829148292542,-11.812223434448242,-0.5536799430847168,
